company	date	sentiment	time
AME	Jan-19	0.156859408	2019-01
AME	Feb-19	0.129546445	2019-02
AME	Mar-19	0.30218069	2019-03
AME	Apr-19	0.25609973	2019-04
AME	May-19	0.147378305	2019-05
AME	Jun-19	0.216769533	2019-06
AME	Jul-19	0.26748657	2019-07
AME	Aug-19	0.162184976	2019-08
AME	Sep-19	0.239067036	2019-09
AME	Oct-19	0.229279306	2019-10
AME	Nov-19	0.195977958	2019-11
AME	Dec-19	0.158021714	2019-12
AME	Jan-20	0.157782172	2020-01
AME	Feb-20	0.158940321	2020-02
AME	Mar-20	0.231480983	2020-03
AMGN	Feb-09	0.188796296	2009-02
AMGN	Mar-09	-0.053544974	2009-03
AMGN	Apr-09	-0.040079365	2009-04
AMGN	May-09	0.3375	2009-05
AMGN	Jun-09	0.236424429	2009-06
AMGN	Jul-09	0.292147664	2009-07
AMGN	Aug-09	0.180575933	2009-08
AMGN	Sep-09	0.245238095	2009-09
AMGN	Oct-09	0.11453252	2009-10
AMGN	Nov-09	0.249183502	2009-11
AMGN	Dec-09	0.177777778	2009-12
AMGN	Jan-10	0.217805556	2010-01
AMGN	Feb-10	0.1722201	2010-02
AMGN	Mar-10	0.182621406	2010-03
AMGN	Apr-10	0.254911616	2010-04
AMGN	May-10	0.090740741	2010-05
AMGN	Jun-10	0.168566096	2010-06
AMGN	Jul-10	0.242036255	2010-07
AMGN	Aug-10	-0.082229345	2010-08
AMGN	Sep-10	0.025210438	2010-09
AMGN	Oct-10	0.338536839	2010-10
AMGN	Nov-10	0.201579218	2010-11
AMGN	Dec-10	0.286151515	2010-12
AMGN	Jan-11	0.176174445	2011-01
AMGN	Feb-11	0.148516915	2011-02
AMGN	Mar-11	0.152009638	2011-03
AMGN	Apr-11	0.202132577	2011-04
AMGN	May-11	0.151950615	2011-05
AMGN	Jun-11	0.238278381	2011-06
AMGN	Jul-11	0.214940802	2011-07
AMGN	Aug-11	0.255160384	2011-08
AMGN	Sep-11	0.296355133	2011-09
AMGN	Oct-11	0.266419376	2011-10
AMGN	Nov-11	0.273385744	2011-11
AMGN	Dec-11	0.360424203	2011-12
AMGN	Jan-12	0.205908033	2012-01
AMGN	Feb-12	0.17487887	2012-02
AMGN	Mar-12	0.260169512	2012-03
AMGN	Apr-12	0.276860056	2012-04
AMGN	May-12	0.281380309	2012-05
AMGN	Jun-12	0.215190616	2012-06
AMGN	Jul-12	0.292230339	2012-07
AMGN	Aug-12	0.236096469	2012-08
AMGN	Sep-12	0.29441952	2012-09
AMGN	Oct-12	0.295926087	2012-10
AMGN	Nov-12	0.27451987	2012-11
AMGN	Dec-12	0.117323568	2012-12
AMGN	Jan-13	0.201802097	2013-01
AMGN	Feb-13	0.261307908	2013-02
AMGN	Mar-13	0.271236586	2013-03
AMGN	Apr-13	0.222141845	2013-04
AMGN	May-13	0.24095634	2013-05
AMGN	Jun-13	0.316791881	2013-06
AMGN	Jul-13	0.295967853	2013-07
AMGN	Aug-13	0.261091687	2013-08
AMGN	Sep-13	0.319510657	2013-09
AMGN	Oct-13	0.318646421	2013-10
AMGN	Nov-13	0.247616562	2013-11
AMGN	Dec-13	0.280691978	2013-12
AMGN	Jan-14	0.307884369	2014-01
AMGN	Feb-14	0.273761215	2014-02
AMGN	Mar-14	0.213331646	2014-03
AMGN	Apr-14	0.177086972	2014-04
AMGN	May-14	0.190935577	2014-05
AMGN	Jun-14	0.251185382	2014-06
AMGN	Jul-14	0.218364327	2014-07
AMGN	Aug-14	0.180595471	2014-08
AMGN	Sep-14	0.225818209	2014-09
AMGN	Oct-14	0.261318146	2014-10
AMGN	Nov-14	0.268253055	2014-11
AMGN	Dec-14	0.304553803	2014-12
AMGN	Jan-15	0.278841282	2015-01
AMGN	Feb-15	0.268383804	2015-02
AMGN	Mar-15	0.32039966	2015-03
AMGN	Apr-15	0.301769579	2015-04
AMGN	May-15	0.228807323	2015-05
AMGN	Jun-15	0.240100422	2015-06
AMGN	Jul-15	0.237228621	2015-07
AMGN	Aug-15	0.182144161	2015-08
AMGN	Sep-15	0.219189174	2015-09
AMGN	Oct-15	0.276402938	2015-10
AMGN	Nov-15	0.309421323	2015-11
AMGN	Dec-15	0.27324684	2015-12
AMGN	Jan-16	0.274286753	2016-01
AMGN	Feb-16	0.352519141	2016-02
AMGN	Mar-16	0.327665737	2016-03
AMGN	Apr-16	0.342949822	2016-04
AMGN	May-16	0.372900738	2016-05
AMGN	Jun-16	0.264816669	2016-06
AMGN	Jul-16	0.324383366	2016-07
AMGN	Aug-16	0.34359151	2016-08
AMGN	Sep-16	0.342481394	2016-09
AMGN	Oct-16	0.33111208	2016-10
AMGN	Nov-16	0.358849551	2016-11
AMGN	Dec-16	0.299949893	2016-12
AMGN	Jan-17	0.27875606	2017-01
AMGN	Feb-17	0.290522688	2017-02
AMGN	Mar-17	0.333806166	2017-03
AMGN	Apr-17	0.266168105	2017-04
AMGN	May-17	0.250230351	2017-05
AMGN	Jun-17	0.330028993	2017-06
AMGN	Jul-17	0.289679082	2017-07
AMGN	Aug-17	0.293382287	2017-08
AMGN	Sep-17	0.344429191	2017-09
AMGN	Oct-17	0.286597044	2017-10
AMGN	Nov-17	0.331460649	2017-11
AMGN	Dec-17	0.322133773	2017-12
AMGN	Jan-18	0.282314038	2018-01
AMGN	Feb-18	0.308156702	2018-02
AMGN	Mar-18	0.313352023	2018-03
AMGN	Apr-18	0.256564868	2018-04
AMGN	May-18	0.235222825	2018-05
AMGN	Jun-18	0.217110341	2018-06
AMGN	Jul-18	0.275815516	2018-07
AMGN	Aug-18	0.248262901	2018-08
AMGN	Sep-18	0.261024667	2018-09
AMGN	Oct-18	0.282855953	2018-10
AMGN	Nov-18	0.368979677	2018-11
AMGN	Dec-18	0.253734331	2018-12
AMGN	Jan-19	0.225287664	2019-01
AMGN	Feb-19	0.117625771	2019-02
AMGN	Mar-19	0.240763662	2019-03
AMGN	Apr-19	0.218940819	2019-04
AMGN	May-19	0.221913778	2019-05
AMGN	Jun-19	0.266434385	2019-06
AMGN	Jul-19	0.270803703	2019-07
AMGN	Aug-19	0.289970991	2019-08
AMGN	Sep-19	0.251921079	2019-09
AMGN	Oct-19	0.308191059	2019-10
AMGN	Nov-19	0.298103779	2019-11
AMGN	Dec-19	0.273423845	2019-12
AMGN	Jan-20	0.284157195	2020-01
AMGN	Feb-20	0.266725108	2020-02
AMGN	Mar-20	0.251953475	2020-03
AMP	Jan-09	0	2009-01
AMP	May-09	0.34	2009-05
AMP	Jun-09	-0.4	2009-06
AMP	Jul-09	-0.37173913	2009-07
AMP	Aug-09	0.431904762	2009-08
AMP	Sep-09	0.295	2009-09
AMP	Oct-09	0.307142857	2009-10
AMP	Nov-09	0.416666667	2009-11
AMP	Dec-09	0.475	2009-12
AMP	Jan-10	0.438888889	2010-01
AMP	Feb-10	0.406770833	2010-02
AMP	Mar-10	0.329	2010-03
AMP	Apr-10	0.405555556	2010-04
AMP	May-10	0.377777778	2010-05
AMP	Jun-10	0.335714286	2010-06
AMP	Jul-10	0.112444444	2010-07
AMP	Aug-10	0.229880952	2010-08
AMP	Oct-10	0.149545455	2010-10
AMP	Nov-10	-0.03	2010-11
AMP	Dec-10	0.254761905	2010-12
AMP	Jan-11	0.161666667	2011-01
AMP	Feb-11	0.130015432	2011-02
AMP	Mar-11	0.205833333	2011-03
AMP	Apr-11	0.733333333	2011-04
AMP	May-11	0.387666667	2011-05
AMP	Jun-11	0.346299448	2011-06
AMP	Jul-11	0.25726817	2011-07
AMP	Aug-11	0.273504159	2011-08
AMP	Sep-11	0.384330357	2011-09
AMP	Oct-11	0.26425	2011-10
AMP	Nov-11	0.319145022	2011-11
AMP	Dec-11	0.362745098	2011-12
AMP	Jan-12	0.37780506	2012-01
AMP	Feb-12	0.336714286	2012-02
AMP	Mar-12	0.309970238	2012-03
AMP	Apr-12	0.193712121	2012-04
AMP	May-12	0.359444444	2012-05
AMP	Jun-12	0.285294118	2012-06
AMP	Jul-12	0.321380471	2012-07
AMP	Aug-12	0.213276269	2012-08
AMP	Sep-12	0.355128205	2012-09
AMP	Oct-12	0.236921296	2012-10
AMP	Nov-12	0.3875	2012-11
AMP	Dec-12	0.366333333	2012-12
AMP	Jan-13	0.425066667	2013-01
AMP	Feb-13	0.150024438	2013-02
AMP	Mar-13	0.175595238	2013-03
AMP	Apr-13	0.386015537	2013-04
AMP	May-13	0.339569161	2013-05
AMP	Jun-13	0.22530303	2013-06
AMP	Jul-13	0.315730519	2013-07
AMP	Aug-13	0.406198347	2013-08
AMP	Sep-13	0.107906037	2013-09
AMP	Oct-13	0.281034792	2013-10
AMP	Nov-13	0.461984127	2013-11
AMP	Dec-13	0.440142136	2013-12
AMP	Jan-14	0.20783171	2014-01
AMP	Feb-14	0.385847107	2014-02
AMP	Mar-14	0.274545455	2014-03
AMP	Apr-14	0.335802927	2014-04
AMP	May-14	0.224130191	2014-05
AMP	Jun-14	0.375674603	2014-06
AMP	Jul-14	0.302164502	2014-07
AMP	Aug-14	0.256778624	2014-08
AMP	Sep-14	0.226619133	2014-09
AMP	Oct-14	0.335385154	2014-10
AMP	Nov-14	0.405257758	2014-11
AMP	Dec-14	0.426814548	2014-12
AMP	Jan-15	0.405311355	2015-01
AMP	Feb-15	0.288575697	2015-02
AMP	Mar-15	0.458197179	2015-03
AMP	Apr-15	0.339764254	2015-04
AMP	May-15	0.26813523	2015-05
AMP	Jun-15	0.375350877	2015-06
AMP	Jul-15	0.178664637	2015-07
AMP	Aug-15	0.433674242	2015-08
AMP	Sep-15	0.313741497	2015-09
AMP	Oct-15	0.277143364	2015-10
AMP	Nov-15	0.28085629	2015-11
AMP	Dec-15	0.215455936	2015-12
AMP	Jan-16	0.274148904	2016-01
AMP	Feb-16	0.327153595	2016-02
AMP	Mar-16	0.327672788	2016-03
AMP	Apr-16	0.322979965	2016-04
AMP	May-16	0.327987862	2016-05
AMP	Jun-16	0.29490239	2016-06
AMP	Jul-16	0.304464286	2016-07
AMP	Aug-16	0.318488203	2016-08
AMP	Sep-16	0.269814019	2016-09
AMP	Oct-16	0.367263571	2016-10
AMP	Nov-16	0.336675628	2016-11
AMP	Dec-16	0.391914088	2016-12
AMP	Jan-17	0.346343855	2017-01
AMP	Feb-17	0.23009555	2017-02
AMP	Mar-17	0.312074044	2017-03
AMP	Apr-17	0.307265087	2017-04
AMP	May-17	0.250102187	2017-05
AMP	Jun-17	0.259428893	2017-06
AMP	Jul-17	0.281365199	2017-07
AMP	Aug-17	0.316187973	2017-08
AMP	Sep-17	0.325748295	2017-09
AMP	Oct-17	0.420151607	2017-10
AMP	Nov-17	0.310974134	2017-11
AMP	Dec-17	0.300192342	2017-12
AMP	Jan-18	0.316213651	2018-01
AMP	Feb-18	0.342855434	2018-02
AMP	Mar-18	0.332872198	2018-03
AMP	Apr-18	0.35724909	2018-04
AMP	May-18	0.318635179	2018-05
AMP	Jun-18	0.396311588	2018-06
AMP	Jul-18	0.232564525	2018-07
AMP	Aug-18	0.343547443	2018-08
AMP	Sep-18	0.352723169	2018-09
AMP	Oct-18	0.289785439	2018-10
AMP	Nov-18	0.33078541	2018-11
AMP	Dec-18	0.286010071	2018-12
AMP	Jan-19	0.290615863	2019-01
AMP	Feb-19	0.185488845	2019-02
AMP	Mar-19	0.230234001	2019-03
AMP	Apr-19	0.264931753	2019-04
AMP	May-19	0.280721592	2019-05
AMP	Jun-19	0.256058224	2019-06
AMP	Jul-19	0.251342133	2019-07
AMP	Aug-19	0.244179933	2019-08
AMP	Sep-19	0.274157924	2019-09
AMP	Oct-19	0.269455782	2019-10
AMP	Nov-19	0.260496532	2019-11
AMP	Dec-19	0.402100046	2019-12
AMP	Jan-20	0.298520316	2020-01
AMP	Feb-20	0.213185231	2020-02
AMP	Mar-20	0.202157736	2020-03
AMT	May-09	-0.007638889	2009-05
AMT	Aug-09	-0.027763749	2009-08
AMT	Sep-09	0.239839572	2009-09
AMT	Oct-09	0.228541667	2009-10
AMT	Nov-09	0.312847222	2009-11
AMT	Jan-10	0.263935458	2010-01
AMT	Feb-10	0.140885417	2010-02
AMT	Mar-10	0.353645833	2010-03
AMT	Apr-10	0.2	2010-04
AMT	May-10	0.291046832	2010-05
AMT	Jun-10	0.241203704	2010-06
AMT	Jul-10	0.090625	2010-07
AMT	Aug-10	0.251156463	2010-08
AMT	Sep-10	0.188869048	2010-09
AMT	Oct-10	0.370415695	2010-10
AMT	Nov-10	-0.000715812	2010-11
AMT	Dec-10	0.157496556	2010-12
AMT	Jan-11	0.232115231	2011-01
AMT	Feb-11	0.101873912	2011-02
AMT	Mar-11	0.110996292	2011-03
AMT	Apr-11	0.171964286	2011-04
AMT	May-11	0.329493464	2011-05
AMT	Jun-11	0.208521825	2011-06
AMT	Jul-11	0.266254789	2011-07
AMT	Aug-11	0.238675123	2011-08
AMT	Sep-11	0.292952381	2011-09
AMT	Oct-11	0.106309524	2011-10
AMT	Nov-11	0.277186319	2011-11
AMT	Dec-11	0.299772641	2011-12
AMT	Jan-12	0.369321789	2012-01
AMT	Feb-12	0.477304954	2012-02
AMT	Mar-12	0.268322511	2012-03
AMT	Apr-12	0.382068452	2012-04
AMT	May-12	0.145175654	2012-05
AMT	Jun-12	0.155426136	2012-06
AMT	Jul-12	0.19774233	2012-07
AMT	Aug-12	0.224592912	2012-08
AMT	Sep-12	0.124362745	2012-09
AMT	Oct-12	0.22882665	2012-10
AMT	Nov-12	0.295909091	2012-11
AMT	Dec-12	0.182502834	2012-12
AMT	Jan-13	0.343177778	2013-01
AMT	Feb-13	0.331809764	2013-02
AMT	Mar-13	0.297619048	2013-03
AMT	Apr-13	0.292078571	2013-04
AMT	May-13	0.186303375	2013-05
AMT	Jun-13	0.211767677	2013-06
AMT	Jul-13	0.138507241	2013-07
AMT	Aug-13	0.253414863	2013-08
AMT	Sep-13	0.294694678	2013-09
AMT	Oct-13	0.002931489	2013-10
AMT	Nov-13	0.360555556	2013-11
AMT	Dec-13	0.273218895	2013-12
AMT	Jan-14	0.29054819	2014-01
AMT	Feb-14	0.417988817	2014-02
AMT	Mar-14	0.264583333	2014-03
AMT	Apr-14	0.24530311	2014-04
AMT	May-14	0.340953551	2014-05
AMT	Jun-14	0.101030303	2014-06
AMT	Jul-14	0.309568656	2014-07
AMT	Aug-14	0.253315688	2014-08
AMT	Sep-14	0.252378406	2014-09
AMT	Oct-14	0.230710298	2014-10
AMT	Nov-14	0.289950673	2014-11
AMT	Dec-14	0.359267009	2014-12
AMT	Jan-15	0.308595143	2015-01
AMT	Feb-15	0.235633838	2015-02
AMT	Mar-15	0.28952381	2015-03
AMT	Apr-15	0.306192208	2015-04
AMT	May-15	0.137323954	2015-05
AMT	Jun-15	0.3779809	2015-06
AMT	Jul-15	0.221209731	2015-07
AMT	Aug-15	0.185358277	2015-08
AMT	Sep-15	0.244012637	2015-09
AMT	Oct-15	0.168341218	2015-10
AMT	Nov-15	0.083928571	2015-11
AMT	Dec-15	0.251828512	2015-12
AMT	Jan-16	0.252443182	2016-01
AMT	Feb-16	0.388292286	2016-02
AMT	Mar-16	0.376508557	2016-03
AMT	Apr-16	0.290469148	2016-04
AMT	May-16	0.306601823	2016-05
AMT	Jun-16	0.262024631	2016-06
AMT	Jul-16	0.354882155	2016-07
AMT	Aug-16	0.385768678	2016-08
AMT	Sep-16	0.335211722	2016-09
AMT	Oct-16	0.314236111	2016-10
AMT	Nov-16	0.301448928	2016-11
AMT	Dec-16	0.34950584	2016-12
AMT	Jan-17	0.222738414	2017-01
AMT	Feb-17	0.303291816	2017-02
AMT	Mar-17	0.284804404	2017-03
AMT	Apr-17	0.24850787	2017-04
AMT	May-17	0.14973657	2017-05
AMT	Jun-17	0.291763423	2017-06
AMT	Jul-17	0.299827609	2017-07
AMT	Aug-17	0.370013322	2017-08
AMT	Sep-17	0.325595406	2017-09
AMT	Oct-17	0.216436989	2017-10
AMT	Nov-17	0.37860632	2017-11
AMT	Dec-17	0.32455516	2017-12
AMT	Jan-18	0.242141999	2018-01
AMT	Feb-18	0.328564351	2018-02
AMT	Mar-18	0.245310629	2018-03
AMT	Apr-18	0.358962741	2018-04
AMT	May-18	0.252346783	2018-05
AMT	Jun-18	0.22133734	2018-06
AMT	Jul-18	0.305767237	2018-07
AMT	Aug-18	0.126917172	2018-08
AMT	Sep-18	0.270561259	2018-09
AMT	Oct-18	0.263078403	2018-10
AMT	Nov-18	0.306629307	2018-11
AMT	Dec-18	0.370229118	2018-12
AMT	Jan-19	0.23954595	2019-01
AMT	Feb-19	0.285511368	2019-02
AMT	Mar-19	0.258987337	2019-03
AMT	Apr-19	0.271045253	2019-04
AMT	May-19	0.324567168	2019-05
AMT	Jun-19	0.198031796	2019-06
AMT	Jul-19	0.268933614	2019-07
AMT	Aug-19	0.311737471	2019-08
AMT	Sep-19	0.303499578	2019-09
AMT	Oct-19	0.296021511	2019-10
AMT	Nov-19	0.240286379	2019-11
AMT	Dec-19	0.289498482	2019-12
AMT	Jan-20	0.265243693	2020-01
AMT	Feb-20	0.316741011	2020-02
AMT	Mar-20	0.271921899	2020-03
AMZN	Jun-08	0.098974868	2008-06
AMZN	Jul-08	0.375	2008-07
AMZN	Aug-08	0.697	2008-08
AMZN	Sep-08	0.357222222	2008-09
AMZN	Oct-08	0.150868261	2008-10
AMZN	Nov-08	0.262257918	2008-11
AMZN	Dec-08	0.240057394	2008-12
AMZN	Jan-09	0.259654306	2009-01
AMZN	Feb-09	0.21882887	2009-02
AMZN	Mar-09	0.282529282	2009-03
AMZN	Apr-09	0.2192629	2009-04
AMZN	May-09	0.255777773	2009-05
AMZN	Jun-09	0.240270248	2009-06
AMZN	Jul-09	0.19952632	2009-07
AMZN	Aug-09	0.345438463	2009-08
AMZN	Sep-09	0.313577609	2009-09
AMZN	Oct-09	0.305911682	2009-10
AMZN	Nov-09	0.255395021	2009-11
AMZN	Dec-09	0.220135033	2009-12
AMZN	Jan-10	0.224638282	2010-01
AMZN	Feb-10	0.206548737	2010-02
AMZN	Mar-10	0.271681565	2010-03
AMZN	Apr-10	0.252877034	2010-04
AMZN	May-10	0.249143989	2010-05
AMZN	Jun-10	0.223175991	2010-06
AMZN	Jul-10	0.24691755	2010-07
AMZN	Aug-10	0.224430694	2010-08
AMZN	Sep-10	0.262697327	2010-09
AMZN	Oct-10	0.242187545	2010-10
AMZN	Nov-10	0.250050727	2010-11
AMZN	Dec-10	0.239033141	2010-12
AMZN	Jan-11	0.234257439	2011-01
AMZN	Feb-11	0.243912536	2011-02
AMZN	Mar-11	0.209245778	2011-03
AMZN	Apr-11	0.235716517	2011-04
AMZN	May-11	0.240873526	2011-05
AMZN	Jun-11	0.253389144	2011-06
AMZN	Jul-11	0.256580613	2011-07
AMZN	Aug-11	0.252157413	2011-08
AMZN	Sep-11	0.216820317	2011-09
AMZN	Oct-11	0.230014994	2011-10
AMZN	Nov-11	0.220519059	2011-11
AMZN	Dec-11	0.204175647	2011-12
AMZN	Jan-12	0.208584887	2012-01
AMZN	Feb-12	0.202311364	2012-02
AMZN	Mar-12	0.244356698	2012-03
AMZN	Apr-12	0.251401295	2012-04
AMZN	May-12	0.183936278	2012-05
AMZN	Jun-12	0.200045875	2012-06
AMZN	Jul-12	0.234277698	2012-07
AMZN	Aug-12	0.299965816	2012-08
AMZN	Sep-12	0.26950311	2012-09
AMZN	Oct-12	0.225314381	2012-10
AMZN	Nov-12	0.238783444	2012-11
AMZN	Dec-12	0.294165132	2012-12
AMZN	Jan-13	0.235073583	2013-01
AMZN	Feb-13	0.25852515	2013-02
AMZN	Mar-13	0.296597987	2013-03
AMZN	Apr-13	0.273032551	2013-04
AMZN	May-13	0.270392675	2013-05
AMZN	Jun-13	0.262733751	2013-06
AMZN	Jul-13	0.221535447	2013-07
AMZN	Aug-13	0.23447784	2013-08
AMZN	Sep-13	0.301968218	2013-09
AMZN	Oct-13	0.263377083	2013-10
AMZN	Nov-13	0.272126647	2013-11
AMZN	Dec-13	0.271034222	2013-12
AMZN	Jan-14	0.234027513	2014-01
AMZN	Feb-14	0.232636577	2014-02
AMZN	Mar-14	0.238456765	2014-03
AMZN	Apr-14	0.223660827	2014-04
AMZN	May-14	0.1880508	2014-05
AMZN	Jun-14	0.22968917	2014-06
AMZN	Jul-14	0.261986669	2014-07
AMZN	Aug-14	0.225837452	2014-08
AMZN	Sep-14	0.279352328	2014-09
AMZN	Oct-14	0.21658866	2014-10
AMZN	Nov-14	0.280766977	2014-11
AMZN	Dec-14	0.282363401	2014-12
AMZN	Jan-15	0.232778593	2015-01
AMZN	Feb-15	0.2849169	2015-02
AMZN	Mar-15	0.242031868	2015-03
AMZN	Apr-15	0.256490576	2015-04
AMZN	May-15	0.218002004	2015-05
AMZN	Jun-15	0.231175019	2015-06
AMZN	Jul-15	0.274817642	2015-07
AMZN	Aug-15	0.21812158	2015-08
AMZN	Sep-15	0.235136791	2015-09
AMZN	Oct-15	0.25765451	2015-10
AMZN	Nov-15	0.261728514	2015-11
AMZN	Dec-15	0.270874884	2015-12
AMZN	Jan-16	0.217644988	2016-01
AMZN	Feb-16	0.288625633	2016-02
AMZN	Mar-16	0.343326835	2016-03
AMZN	Apr-16	0.32507574	2016-04
AMZN	May-16	0.323423772	2016-05
AMZN	Jun-16	0.345797909	2016-06
AMZN	Jul-16	0.33021972	2016-07
AMZN	Aug-16	0.358072664	2016-08
AMZN	Sep-16	0.344758777	2016-09
AMZN	Oct-16	0.34148617	2016-10
AMZN	Nov-16	0.340267111	2016-11
AMZN	Dec-16	0.366846997	2016-12
AMZN	Jan-17	0.351627396	2017-01
AMZN	Feb-17	0.336114892	2017-02
AMZN	Mar-17	0.310657338	2017-03
AMZN	Apr-17	0.273223438	2017-04
AMZN	May-17	0.25398972	2017-05
AMZN	Jun-17	0.239805953	2017-06
AMZN	Jul-17	0.260433139	2017-07
AMZN	Aug-17	0.260057791	2017-08
AMZN	Sep-17	0.325032505	2017-09
AMZN	Oct-17	0.287495759	2017-10
AMZN	Nov-17	0.304181903	2017-11
AMZN	Dec-17	0.32038147	2017-12
AMZN	Jan-18	0.299554016	2018-01
AMZN	Feb-18	0.266803245	2018-02
AMZN	Mar-18	0.269934787	2018-03
AMZN	Apr-18	0.270608126	2018-04
AMZN	May-18	0.275833008	2018-05
AMZN	Jun-18	0.26369661	2018-06
AMZN	Jul-18	0.269073714	2018-07
AMZN	Aug-18	0.280653656	2018-08
AMZN	Sep-18	0.257447359	2018-09
AMZN	Oct-18	0.199741239	2018-10
AMZN	Nov-18	0.215671815	2018-11
AMZN	Dec-18	0.224974521	2018-12
AMZN	Jan-19	0.233885212	2019-01
AMZN	Feb-19	0.20645316	2019-02
AMZN	Mar-19	0.26983706	2019-03
AMZN	Apr-19	0.258322902	2019-04
AMZN	May-19	0.230587261	2019-05
AMZN	Jun-19	0.256386063	2019-06
AMZN	Jul-19	0.262051967	2019-07
AMZN	Aug-19	0.237119604	2019-08
AMZN	Sep-19	0.255434462	2019-09
AMZN	Oct-19	0.23493772	2019-10
AMZN	Nov-19	0.253394648	2019-11
AMZN	Dec-19	0.269778193	2019-12
AMZN	Jan-20	0.25486564	2020-01
AMZN	Feb-20	0.243206496	2020-02
AMZN	Mar-20	0.226179527	2020-03
ANET	May-14	0.335185185	2014-05
ANET	Jun-14	0.284813802	2014-06
ANET	Jul-14	0.103749951	2014-07
ANET	Aug-14	0.135017188	2014-08
ANET	Sep-14	0.427727216	2014-09
ANET	Oct-14	0.193271254	2014-10
ANET	Nov-14	0.29977366	2014-11
ANET	Dec-14	0.125711462	2014-12
ANET	Jan-15	0.253707213	2015-01
ANET	Feb-15	0.206972952	2015-02
ANET	Mar-15	0.272672828	2015-03
ANET	Apr-15	-0.060972222	2015-04
ANET	May-15	0.246724898	2015-05
ANET	Jun-15	0.185059394	2015-06
ANET	Jul-15	0.268658518	2015-07
ANET	Aug-15	0.244777037	2015-08
ANET	Sep-15	0.081310939	2015-09
ANET	Oct-15	0.14801769	2015-10
ANET	Nov-15	0.201968518	2015-11
ANET	Dec-15	0.309381467	2015-12
ANET	Jan-16	0.329257964	2016-01
ANET	Feb-16	0.32588771	2016-02
ANET	Mar-16	0.250413399	2016-03
ANET	Apr-16	0.27454922	2016-04
ANET	May-16	0.316471711	2016-05
ANET	Jun-16	0.193320988	2016-06
ANET	Jul-16	0.503132832	2016-07
ANET	Aug-16	0.323611376	2016-08
ANET	Sep-16	0.188922311	2016-09
ANET	Oct-16	0.371564292	2016-10
ANET	Nov-16	0.307469676	2016-11
ANET	Dec-16	0.318731287	2016-12
ANET	Jan-17	0.114397337	2017-01
ANET	Feb-17	0.282103998	2017-02
ANET	Mar-17	0.256333044	2017-03
ANET	Apr-17	0.299672045	2017-04
ANET	May-17	0.188876852	2017-05
ANET	Jun-17	0.256916212	2017-06
ANET	Jul-17	0.214438339	2017-07
ANET	Aug-17	0.313685517	2017-08
ANET	Sep-17	0.285472106	2017-09
ANET	Oct-17	0.257003292	2017-10
ANET	Nov-17	0.262983414	2017-11
ANET	Dec-17	0.304511553	2017-12
ANET	Jan-18	0.300542696	2018-01
ANET	Feb-18	0.248036286	2018-02
ANET	Mar-18	0.157127402	2018-03
ANET	Apr-18	0.197444747	2018-04
ANET	May-18	0.183267548	2018-05
ANET	Jun-18	0.220498418	2018-06
ANET	Jul-18	0.243689571	2018-07
ANET	Aug-18	0.252024021	2018-08
ANET	Sep-18	0.219262716	2018-09
ANET	Oct-18	0.211967933	2018-10
ANET	Nov-18	0.276765849	2018-11
ANET	Dec-18	0.227777148	2018-12
ANET	Jan-19	0.14371377	2019-01
ANET	Feb-19	0.236283625	2019-02
ANET	Mar-19	0.299355266	2019-03
ANET	Apr-19	0.269229866	2019-04
ANET	May-19	0.24795511	2019-05
ANET	Jun-19	0.207784985	2019-06
ANET	Jul-19	0.222975069	2019-07
ANET	Aug-19	0.280869289	2019-08
ANET	Sep-19	0.255590829	2019-09
ANET	Oct-19	0.18756716	2019-10
ANET	Nov-19	0.231286506	2019-11
ANET	Dec-19	0.337167344	2019-12
ANET	Jan-20	0.273508761	2020-01
ANET	Feb-20	0.153360882	2020-02
ANET	Mar-20	0.294624603	2020-03
ANSS	Jan-09	0.18875	2009-01
ANSS	Aug-09	0.3475	2009-08
ANSS	Apr-10	0.425	2010-04
ANSS	Oct-10	0.416666667	2010-10
ANSS	Nov-10	0.343878788	2010-11
ANSS	Dec-10	0.32	2010-12
ANSS	Jan-11	0.084375	2011-01
ANSS	Mar-11	0.212	2011-03
ANSS	May-11	-0.059259259	2011-05
ANSS	Jun-11	0.048958333	2011-06
ANSS	Aug-11	0.1859375	2011-08
ANSS	Sep-11	0.393333333	2011-09
ANSS	Oct-11	0.067857143	2011-10
ANSS	Nov-11	0.349171586	2011-11
ANSS	Dec-11	0.318787879	2011-12
ANSS	Jan-12	0.4125	2012-01
ANSS	Feb-12	0.458207792	2012-02
ANSS	Apr-12	0.311111111	2012-04
ANSS	May-12	0.4125	2012-05
ANSS	Jun-12	0.5475	2012-06
ANSS	Jul-12	0.425	2012-07
ANSS	Aug-12	0.394563492	2012-08
ANSS	Sep-12	0.543073593	2012-09
ANSS	Oct-12	0.592857143	2012-10
ANSS	Nov-12	0.467792208	2012-11
ANSS	Dec-12	0.5	2012-12
ANSS	Jan-13	0.263486251	2013-01
ANSS	Feb-13	0.55	2013-02
ANSS	Mar-13	0.077857143	2013-03
ANSS	Apr-13	0.35625	2013-04
ANSS	May-13	0.228571429	2013-05
ANSS	Jun-13	0.4	2013-06
ANSS	Jul-13	0.625	2013-07
ANSS	Aug-13	0.278787879	2013-08
ANSS	Sep-13	0.381309524	2013-09
ANSS	Oct-13	0.3	2013-10
ANSS	Nov-13	0.343939394	2013-11
